,Compound,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,"OxidationStates(stats=['minimum', 'maximum', 'range', 'std_dev'])",minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,avg anion electron affinity
266,NCO-F-Fe,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,6.0,26.0,20.0,11.2,5.92,6.0,55.0,93.0,38.0,78.8,10.24,55.0,12.0107,55.845,43.8343,23.372040639999998,12.989183743999998,12.0107,53.5,3823.0,3769.5,1161.0700000000002,1324.7440000000001,53.5,8.0,17.0,9.0,14.0,2.4,8.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,132.0,75.0,80.4,20.640000000000004,57.0,1.83,3.98,2.15,2.968,0.6224000000000001,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,1.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,0.0,4.0,4.0,0.8,1.2799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.8,1.04,1.0,5.64,14.76875,9.12875,9.99025,2.2073,5.64,0.0,6.437,6.437,2.5806,2.30872,0.0,0.0,2.1106628,2.1106628,0.42213256,0.6754120960000001,0.0,12.0,229.0,217.0,128.8,92.24,12.0,2.0,2.8,1.2,0.0,True,0.6851393125352938,0.10143993709771404,"Full Formula (Fe1 C1 N1 O1 F1)
Reduced Formula: FeCNOF
abc   :   3.288658   3.288658  18.016180
angles:  90.000000  90.000000 119.999990
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Fe2+  0         0         0.01324
  1  C4+   0.666667  0.333333  0.143699
  2  N3-   0.666667  0.333333  0.075103
  3  O2-   0.666667  0.333333  0.20912
  4  F-    0.333333  0.666667  0.958062",0.936666666666667,1.6566666666666667,0.7199999999999998,1.2966666666666669,0.5091168824543141,-210333.33333333334
267,NCO-F-Mg,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,6.0,12.0,6.0,8.4,1.6800000000000002,6.0,68.0,93.0,25.0,81.4,7.119999999999999,68.0,12.0107,24.305,12.2943,17.064040639999998,3.670128767999999,12.0107,53.5,3823.0,3769.5,983.47,1135.8120000000001,53.5,2.0,17.0,15.0,12.8,4.319999999999999,2.0,2.0,3.0,1.0,2.2,0.3200000000000001,2.0,57.0,141.0,84.0,82.2,23.520000000000003,57.0,1.31,3.98,2.67,2.864,0.7472000000000001,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.8,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,5.64,22.89,17.25,12.42225,5.1257,5.64,0.0,6.437,6.437,2.5806,2.30872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,121.8,86.64000000000001,12.0,2.0,2.8,0.0,0.0,True,0.8317366554863865,0.13207478850134197,"Full Formula (Mg1 C1 N1 O1 F1)
Reduced Formula: MgCNOF
abc   :   3.247837   3.247835  18.362569
angles:  90.000000  90.000000 120.000002
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Mg2+  0         0         0.150678
  1  C4+   0.666667  0.333333  0.280591
  2  N3-   0.666667  0.333333  0.213604
  3  O2-   0.666667  0.333333  0.344703
  4  F-    0.333333  0.666667  0.102232",0.936666666666667,2.1766666666666667,1.2399999999999998,1.5566666666666669,0.8768124086713187,-210333.33333333334
268,NCO-F-Ni,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,6.0,28.0,22.0,11.6,6.5600000000000005,6.0,61.0,93.0,32.0,80.0,8.8,61.0,12.0107,58.6934,46.6827,23.941720639999996,13.900671743999998,12.0107,53.5,3823.0,3769.5,1144.47,1304.824,53.5,10.0,17.0,7.0,14.4,1.92,10.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,124.0,67.0,78.8,18.08,57.0,1.91,3.98,2.0700000000000003,2.984,0.6032000000000001,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,8.0,8.0,1.6,2.5599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.4,1.6800000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,0.0,2.0,2.0,0.4,0.6399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.4,0.8800000000000001,1.0,5.64,14.76875,9.12875,9.90825,2.1089000000000007,5.64,0.0,6.437,6.437,2.5806,2.30872,0.0,0.0,0.5953947,0.5953947,0.11907894000000001,0.19052630399999998,0.0,12.0,225.0,213.0,128.0,91.6,12.0,2.0,2.8,1.6,0.0,True,0.6574114107566111,0.09667678419933545,"Full Formula (Ni1 C1 N1 O1 F1)
Reduced Formula: NiCNOF
abc   :   3.194399   3.194398  19.600273
angles:  90.000000  90.000000 119.999995
Sites (5)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Ni2+  -0         0         0.155009
  1  C4+    0.666667  0.333333  0.270204
  2  N3-    0.666667  0.333333  0.207067
  3  O2-    0.666667  0.333333  0.330321
  4  F-     0.333333  0.666667  0.104852",0.936666666666667,1.5766666666666669,0.6399999999999999,1.2566666666666668,0.4525483399593903,-210333.33333333334
269,NCO-F-Pb,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,6.0,82.0,76.0,22.4,23.840000000000003,6.0,77.0,93.0,16.0,84.0,4.8,77.0,12.0107,207.2,195.1893,53.643040639999995,61.42278374399999,12.0107,53.5,3823.0,3769.5,918.992,1161.6032,53.5,14.0,17.0,3.0,15.2,1.0399999999999998,14.0,2.0,6.0,4.0,2.8,1.2799999999999998,2.0,57.0,146.0,89.0,83.2,25.12,57.0,2.33,3.98,1.65,3.068,0.5136000000000001,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.2,1.04,2.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,2.8,4.48,0.0,4.0,28.0,24.0,10.0,7.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.8,1.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.8,1.04,1.0,5.64,28.11,22.47,13.466249999999999,6.3785,5.64,0.0,6.437,6.437,2.5806,2.30872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,128.0,91.6,12.0,2.0,3.2,2.0,2.8,True,0.49369954432661856,0.07340424143037294,"Full Formula (Pb1 C1 N1 O1 F1)
Reduced Formula: PbCNOF
abc   :   4.031243   4.031243  18.852869
angles:  90.000000  90.000000 119.999994
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Pb2+  0         0         0.150277
  1  C4+   0.666667  0.333333  0.286583
  2  N3-   0.666667  0.333333  0.221215
  3  O2-   0.666667  0.333333  0.349383
  4  F-    0.333333  0.666667  0.102131",0.936666666666667,1.1566666666666667,0.21999999999999975,1.0466666666666669,0.15556349186104027,-210333.33333333334
270,NCO-F-Pd,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,6.0,46.0,40.0,15.2,12.320000000000002,6.0,62.0,93.0,31.0,80.2,8.559999999999999,62.0,12.0107,106.42,94.4093,33.48704064,29.173183743999992,12.0107,53.5,3823.0,3769.5,1164.48,1328.836,53.5,10.0,17.0,7.0,14.4,1.92,10.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,57.0,139.0,82.0,81.8,22.88,57.0,2.2,3.98,1.7799999999999998,3.0420000000000003,0.5344,2.2,0.0,2.0,2.0,1.6,0.6399999999999999,0.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.4,1.6800000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,5.64,14.76875,9.12875,10.726249999999999,3.0904999999999996,5.64,0.0,6.437,6.437,2.5806,2.30872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,128.0,91.6,12.0,1.6,2.8,2.0,0.0,True,0.5471072787601052,0.08015982423841256,"Full Formula (Pd1 C1 N1 O1 F1)
Reduced Formula: PdCNOF
abc   :   3.918808   3.918806  17.396128
angles:  90.000000  90.000000 119.999992
Sites (5)
  #  SP           a          b          c
---  ----  --------  ---------  ---------
  0  Pd2+  0         -0          0.026149
  1  C4+   0.666667   0.333333   0.137685
  2  N3-   0.666667   0.333333   0.065629
  3  O2-   0.666667   0.333333   0.205544
  4  F-    0.333333   0.666667  -0.01305",0.936666666666667,1.2866666666666666,0.34999999999999964,1.1116666666666668,0.24748737341529137,-210333.33333333334
271,NCO-F-Sr,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,6.0,38.0,32.0,13.6,9.760000000000002,6.0,8.0,93.0,85.0,69.4,24.559999999999995,8.0,12.0107,87.62,75.6093,29.727040639999995,23.157183743999997,12.0107,53.5,3823.0,3769.5,1008.8700000000001,1142.104,53.5,2.0,17.0,15.0,12.8,4.319999999999999,2.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,57.0,195.0,138.0,93.0,40.8,57.0,0.95,3.98,3.0300000000000002,2.7920000000000003,0.8335999999999999,0.95,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.8,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,5.64,54.23,48.589999999999996,18.69025,14.2159,5.64,0.0,6.437,6.437,2.5806,2.30872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,128.0,91.6,12.0,2.0,2.8,0.0,0.0,True,0.8992612754948501,0.1508023597469746,"Full Formula (Sr1 C1 N1 O1 F1)
Reduced Formula: SrCNOF
abc   :   3.991590   3.991589  18.993515
angles:  90.000000  90.000000 120.000001
Sites (5)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Sr2+  -0         -0         0.111865
  1  C4+    0.666667   0.333333  0.244905
  2  N3-    0.666667   0.333333  0.180194
  3  O2-    0.666667   0.333333  0.30729
  4  F-     0.333333   0.666667  0.064534",0.936666666666667,2.536666666666667,1.6,1.736666666666667,1.1313708498984762,-210333.33333333334
272,NCO-F-Zn,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,6.0,30.0,24.0,12.0,7.2,6.0,69.0,93.0,24.0,81.6,6.880000000000001,69.0,12.0107,65.38,53.369299999999996,25.279040639999998,16.040383743999996,12.0107,53.5,3823.0,3769.5,937.4060000000002,1154.2376000000002,53.5,12.0,17.0,5.0,14.8,1.44,12.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,122.0,65.0,78.4,17.440000000000005,57.0,1.65,3.98,2.33,2.932,0.6656000000000001,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,6.8,2.16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,5.64,14.76875,9.12875,10.63625,2.9825000000000004,5.64,0.0,6.437,6.437,2.5806,2.30872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,121.8,86.64000000000001,12.0,2.0,2.8,2.0,0.0,True,0.7426260002514584,0.11224102534212674,"Full Formula (Zn1 C1 N1 O1 F1)
Reduced Formula: ZnCNOF
abc   :   3.266923   3.266922  20.000000
angles:  90.000000  90.000000 119.999987
Sites (5)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Zn2+  -0         0         0.086694
  1  C4+    0.666667  0.333333  0.203182
  2  N3-    0.666667  0.333333  0.141492
  3  O2-    0.666667  0.333333  0.262063
  4  F-     0.333333  0.666667  0.038302",0.936666666666667,1.836666666666667,0.8999999999999999,1.386666666666667,0.6363961030678927,-210333.33333333334
273,NCO-I-Ba,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,6.0,56.0,50.0,26.0,22.8,6.0,9.0,96.0,87.0,70.2,24.479999999999997,9.0,12.0107,137.327,125.3163,61.249654,56.69286480000001,12.0107,54.8,3823.0,3768.2,1065.5400000000002,1102.984,54.8,2.0,17.0,15.0,12.8,4.319999999999999,2.0,2.0,6.0,4.0,3.4,1.6800000000000002,2.0,66.0,215.0,149.0,113.4,50.88,66.0,0.89,3.44,2.55,2.516,0.6504,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,6.8,4.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,5.64,63.59,57.95,27.223750000000003,20.863000000000003,5.64,0.0,6.437,6.437,2.399,2.4539999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,138.6,80.47999999999999,12.0,2.0,2.8,2.0,0.0,True,0.8032113561415081,0.11943947859618609,"Full Formula (Ba1 C1 I1 N1 O1)
Reduced Formula: BaCINO
abc   :   4.750660   4.750661  23.734777
angles:  90.000000  90.000000 120.000001
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ba2+  0         0         0.229861
  1  C4+   0.666667  0.333333  0.326258
  2  I-    0.333333  0.666667  0.143097
  3  N3-   0.666667  0.333333  0.27452
  4  O2-   0.666667  0.333333  0.376513",0.49666666666666703,2.1566666666666667,1.6599999999999997,1.3266666666666669,1.1737972567696686,-199400.0
274,NCO-I-Be,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,4.0,53.0,49.0,15.6,14.959999999999997,4.0,67.0,96.0,29.0,81.8,7.840000000000001,67.0,9.012182,126.90447,117.89228800000001,35.5866904,36.52711184,9.012182,54.8,3823.0,3768.2,1177.5400000000002,1211.1680000000001,54.8,2.0,17.0,15.0,12.8,4.319999999999999,2.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,66.0,139.0,73.0,89.6,22.32,66.0,1.57,3.44,1.8699999999999999,2.652,0.4736000000000001,1.57,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,6.8,4.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,5.64,43.015,37.375,16.083750000000002,10.772500000000003,5.64,0.0,6.437,6.437,2.399,2.4539999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,131.6,74.88,12.0,2.0,2.8,2.0,0.0,True,0.5828147870350187,0.07709269741232849,"Full Formula (Be1 C1 I1 N1 O1)
Reduced Formula: BeCINO
abc   :   3.529967   3.529966  20.000000
angles:  90.000000  90.000000 120.000002
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Be2+  0         0         0.114784
  1  C4+   0.666667  0.333333  0.224923
  2  I-    0.333333  0.666667  0.038454
  3  N3-   0.666667  0.333333  0.162827
  4  O2-   0.666667  0.333333  0.28388",0.49666666666666703,1.4766666666666668,0.9799999999999998,0.9866666666666669,0.6929646455628163,-199400.0
275,NCO-I-Ca,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,6.0,53.0,47.0,18.8,14.16,6.0,7.0,96.0,89.0,69.8,25.12,7.0,12.0107,126.90447,114.89377,41.799854,34.0418464,12.0107,54.8,3823.0,3768.2,1088.5400000000002,1104.368,54.8,2.0,17.0,15.0,12.8,4.319999999999999,2.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,176.0,110.0,105.6,41.519999999999996,66.0,1.0,3.44,2.44,2.538,0.6152000000000001,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,6.8,4.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,5.64,43.015,37.375,22.05975,14.6662,5.64,0.0,6.437,6.437,2.399,2.4539999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,137.8,79.84,12.0,2.0,2.8,2.0,0.0,True,0.7742664595807831,0.11308202898695262,"Full Formula (Ca1 C1 I1 N1 O1)
Reduced Formula: CaCINO
abc   :   4.187724   4.187724  23.367446
angles:  90.000000  90.000000 120.000000
Sites (5)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Ca2+  -0         0         0.249328
  1  C4+    0.666667  0.333333  0.346935
  2  I-     0.333333  0.666667  0.166408
  3  N3-    0.666667  0.333333  0.29415
  4  O2-    0.666667  0.333333  0.397697",0.49666666666666703,2.046666666666667,1.5499999999999998,1.271666666666667,1.0960155108391485,-199400.0
276,NCO-I-Cd,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,6.0,53.0,47.0,24.4,20.880000000000003,6.0,70.0,96.0,26.0,82.4,7.280000000000001,70.0,12.0107,126.90447,114.89377,56.266453999999996,50.7130248,12.0107,54.8,3823.0,3768.2,984.3840000000002,1135.4464000000003,54.8,12.0,17.0,5.0,14.8,1.44,12.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,144.0,78.0,99.2,33.839999999999996,66.0,1.69,3.44,1.75,2.676,0.45120000000000005,1.69,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,8.8,4.5600000000000005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,5.64,43.015,37.375,18.40475,10.280199999999999,5.64,0.0,6.437,6.437,2.399,2.4539999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,131.6,74.88,12.0,2.0,2.8,4.0,0.0,True,0.5349568118659437,0.06944077184486822,"Full Formula (Cd1 C1 I1 N1 O1)
Reduced Formula: CdCINO
abc   :   4.000202   4.000202  13.848379
angles:  90.000000  90.000000 119.999998
Sites (5)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Cd2+  -0         0         0.216512
  1  C4+    0.666667  0.333333  0.385034
  2  I-     0.333333  0.666667  0.083667
  3  N3-    0.666667  0.333333  0.295662
  4  O2-    0.666667  0.333333  0.470475",0.49666666666666703,1.356666666666667,0.8599999999999999,0.926666666666667,0.6081118318204308,-199400.0
277,NCO-I-Co,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,6.0,53.0,47.0,20.2,15.84,6.0,58.0,96.0,38.0,80.0,10.0,58.0,12.0107,126.90447,114.89377,45.570893,37.8783516,12.0107,54.8,3823.0,3768.2,1219.14,1261.088,54.8,9.0,17.0,8.0,14.2,2.16,9.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,139.0,73.0,95.6,29.52,66.0,1.88,3.44,1.56,2.7139999999999995,0.42079999999999995,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,10.0,10.0,3.4,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,8.2,3.84,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.2,0.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.6,0.8800000000000001,1.0,5.64,43.015,37.375,16.554750000000002,10.584100000000003,5.64,0.0,6.437,6.437,2.399,2.4539999999999997,0.0,0.0,1.5484712,1.5484712,0.30969424,0.49551078400000004,0.0,12.0,194.0,182.0,131.6,74.88,12.0,2.0,2.8,3.4,0.0,True,0.45577907367479265,0.05781562757228652,"Full Formula (Co1 C1 I1 N1 O1)
Reduced Formula: CoCINO
abc   :   3.543965   3.543965  23.066198
angles:  90.000000  90.000000 120.000000
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Co2+  0         0         0.231449
  1  C4+   0.666667  0.333333  0.326392
  2  I-    0.333333  0.666667  0.154429
  3  N3-   0.666667  0.333333  0.272608
  4  O2-   0.666667  0.333333  0.377546",0.49666666666666703,1.166666666666667,0.6699999999999999,0.831666666666667,0.4737615433949868,-199400.0
